flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
2623,5.12,142,137,5,0.49244226086650156,0,246
2624,2.78,231,183,48,0.08546602296514749,0,242
2625,2.81,240,212,28,0.26179000110270745,0,257
2626,4.42,256,222,34,0.12597786081916829,0,388
2627,5.57,146,119,27,0.2241321796600787,0,237
2628,1.85,184,151,33,0.10614465282139185,0,154
2629,2.23,125,93,32,0.9539059994272854,0,166
2630,5.22,98,85,13,0.2785627134497355,1,210
2631,7.82,143,119,24,0.44389758599256546,0,257
2632,3.78,262,188,74,0.8986118076342223,0,354
2633,8.39,208,171,37,0.6773215879614743,1,612
2634,2.69,235,172,63,0.6180374805617743,0,293
2635,4.43,238,222,16,0.7055631903608371,0,467
2636,1.52,73,71,2,0.8288222571053818,0,79
2637,1.24,197,162,35,0.8776692678517609,0,214
2638,4.28,86,67,19,0.6426396706650265,0,165
2639,3.79,53,52,1,0.8900072746940577,0,71
2640,1.96,269,232,37,0.5353975274254769,0,246
2641,5.81,157,121,36,0.2772908562684234,0,253
2642,7.95,175,170,5,0.8800767088838444,0,338
2643,6.56,69,67,2,0.5414728274130871,1,153
2644,5.37,237,181,56,0.9061375875672343,0,476
2645,7.74,201,167,34,0.04016781395058122,0,293
2646,6.82,99,77,22,0.39751575154123553,0,170
2647,7.17,226,223,3,0.9478050183624682,1,587
2648,6.16,228,183,45,0.24965009275830274,0,363
2649,1.9,145,141,4,0.9415362460384926,0,166
2650,7.61,154,112,42,0.9539024611292499,1,363
2651,2.95,213,186,27,0.882142314225861,0,294
2652,4.45,299,214,85,0.5636680450932987,1,687
2653,3.98,166,160,6,0.6469394490806385,0,204
2654,1.92,147,112,35,0.8696169984498692,0,151
2655,9.29,277,206,71,0.7758970823891844,1,854
2656,4.19,115,81,34,0.6300938494554116,0,215
2657,4.72,128,128,0,0.9822594078707026,0,276
2658,2.02,211,149,62,0.6856766363336941,0,255
2659,4.26,213,172,41,0.9754819924477611,1,536
2660,5.08,55,55,0,0.057388474607090734,0,81
2661,7.9,88,77,11,0.13896037074221246,0,136
2662,1.67,219,187,32,0.4514588460004906,0,213
2663,3.0,292,265,27,0.3848794608843151,0,322
2664,7.09,164,114,50,0.7827348413570278,0,326
2665,1.51,235,188,47,0.16061402646920375,0,201
2666,7.13,295,250,45,0.9760951791114886,0,634
2667,4.67,174,169,5,0.315065875260914,0,283
2668,3.86,61,52,9,0.4289237077401594,0,68
2669,3.17,180,158,22,0.2747450324400229,0,187
2670,5.67,286,215,71,0.5793636173265473,1,656
2671,5.75,67,47,20,0.058628700422583946,1,130
2672,7.19,89,80,9,0.1496775055704488,0,135
2673,6.07,70,67,3,0.7457977034187242,0,140
2674,5.69,192,158,34,0.1865005834048039,0,296
2675,6.59,274,206,68,0.23551445155666284,0,419
2676,2.8,148,111,37,0.7929822357248377,0,188
2677,5.33,75,52,23,0.0933011783572536,0,107
2678,4.22,57,48,9,0.4374738227708409,0,96
2679,10.04,149,122,27,0.023063386997226987,1,377
2680,3.16,289,235,54,0.34680739931790383,0,332
2681,5.5,271,268,3,0.6989814026107545,0,535
2682,7.18,136,134,2,0.09010327971722831,0,210
2683,6.62,91,85,6,0.8883346267787601,1,230
2684,1.47,221,171,50,0.909499042940716,0,237
2685,4.61,63,45,18,0.1049903751251351,0,93
2686,3.42,127,112,15,0.9907324363757767,0,179
2687,5.71,51,47,4,0.2975295533954889,0,86
2688,7.66,168,122,46,0.08410167113160605,0,253
2689,4.4,86,80,6,0.005067114497262271,0,129
2690,4.26,118,87,31,0.4085228957638626,0,203
2691,5.58,215,197,18,0.6298099857061177,0,395
2692,1.72,286,238,48,0.33217924990331327,0,263
2693,5.28,90,71,19,0.8367173654746227,1,209
2694,7.43,111,86,25,0.7166062755650501,0,217
2695,5.69,295,235,60,0.3501615319680327,0,483
2696,1.09,109,93,16,0.7343096666086046,0,107
2697,2.43,174,144,30,0.9404877369692498,0,237
2698,5.78,160,120,40,0.09309599854301709,0,237
2699,6.35,63,58,5,0.3061039601576169,0,108
2700,10.56,297,210,87,0.4633259391166933,1,850
2701,5.63,280,258,22,0.4979901277547686,1,635
2702,7.52,266,225,41,0.5421956448860736,0,467
2703,4.87,133,101,32,0.30062690653864854,0,210
2704,5.88,179,169,10,0.6672596459823491,0,334
2705,5.18,280,204,76,0.6450845035298297,0,517
2706,1.86,119,108,11,0.5778215062716139,0,118
2707,7.74,194,138,56,0.11376172171087662,0,294
2708,4.11,172,136,36,0.4769678910959445,1,395
2709,2.78,138,111,27,0.3562268874893756,0,157
2710,10.32,298,222,76,0.4910384698381226,1,907
2711,5.33,77,55,22,0.921866435515026,0,147
2712,6.87,115,84,31,0.4805313431584083,0,190
2713,4.61,212,152,60,0.013980791839511841,0,300
2714,3.64,278,213,65,0.43883673808413093,0,306
2715,7.45,54,51,3,0.8206481800493821,0,107
2716,1.25,242,186,56,0.7800609232181682,0,248
2717,6.99,217,152,65,0.513390073528181,0,381
2718,5.08,253,189,64,0.2497690128593153,1,530
2719,6.94,233,166,67,0.4650886629145451,0,418
2720,1.97,213,190,23,0.5637022194181917,0,214
2721,8.22,94,77,17,0.9998714382741338,1,302
2722,7.22,200,149,51,0.6441780901693773,0,360
2723,4.31,96,95,1,0.6942649300626135,0,179
2724,6.23,80,64,16,0.49145414356805195,0,135
2725,6.63,188,138,50,0.35448955078252986,0,312
2726,9.63,59,43,16,0.812952983647206,1,188
2727,7.48,244,232,12,0.4949323243392362,0,424
2728,4.13,167,161,6,0.9946901299645251,0,356
2729,2.21,63,52,11,0.4571205742680441,0,75
2730,1.33,129,119,10,0.06800028364757738,0,100
2731,2.73,251,185,66,0.6825781370900827,0,306
2732,4.29,142,133,9,0.04664145092581107,1,290
2733,4.91,59,45,14,0.2505015968847033,0,94
2734,2.29,125,99,26,0.35373825277990334,0,137
2735,1.27,143,135,8,0.7394835856213277,0,144
2736,1.25,154,119,35,0.4942359264076128,0,140
2737,6.82,50,46,4,0.02864593131025661,0,72
2738,8.32,182,163,19,0.6168498512759222,1,575
2739,3.51,69,57,12,0.41143623742666235,0,75
2740,7.26,57,47,10,0.9218345099671071,0,112
2741,1.49,220,205,15,0.4995623111402354,0,200
2742,7.86,253,247,6,0.708975145939339,0,499
2743,5.31,50,36,14,0.21886849232954686,0,75
2744,2.28,106,96,10,0.7609735645316532,0,134
2745,5.75,113,99,14,0.7209553104836723,0,217
2746,9.87,167,138,29,0.9040817085413082,1,541
2747,4.01,261,210,51,0.033821641719199214,0,377
2748,7.03,77,66,11,0.44750069761745115,0,131
2749,2.06,170,143,27,0.6791554027396302,0,218
2750,2.95,156,113,43,0.09516390008021502,0,163
2751,3.84,214,179,35,0.4106040671489124,1,303
2752,4.9,224,205,19,0.9421466030661954,1,533
2753,2.67,278,213,65,0.43593449089112823,0,302
2754,11.26,253,231,22,0.9854047834806314,1,873
2755,1.55,214,150,64,0.05683906107981962,0,168
2756,6.85,98,92,6,0.7178297761408913,1,239
2757,4.73,290,215,75,0.5810162362482695,0,529
2758,7.29,169,156,13,0.5005396771321254,0,314
2759,7.98,93,92,1,0.9708474014850094,0,201
2760,9.78,105,78,27,0.12965040049112864,1,284
2761,7.8,205,145,60,0.8959989516809134,0,403
2762,6.51,160,146,14,0.6912404111366103,0,297
2763,7.74,256,253,3,0.2589960732996327,0,423
2764,5.95,183,181,2,0.9016691456322934,0,373
2765,1.56,157,128,29,0.42929491786101326,0,145
2766,6.62,300,273,27,0.8142273280730709,1,703
2767,5.53,238,234,4,0.38883651704739997,0,418
2768,6.16,197,155,42,0.850930827433241,1,473
2769,2.91,163,135,28,0.6366291184450487,0,203
2770,5.04,127,106,21,0.14104663358372715,0,191
2771,7.53,179,171,8,0.6496631634695276,0,334
2772,1.24,250,236,14,0.19134476270187262,0,207
2773,6.38,86,75,11,0.4119226278941627,0,153
2774,6.06,69,56,13,0.17029558425203373,0,107
2775,7.75,75,55,20,0.022016115667118585,0,106
2776,7.51,78,68,10,0.2118865394499575,0,119
2777,6.34,50,43,7,0.5363720237241257,0,91
2778,4.64,168,160,8,0.481560967777346,0,290
2779,2.43,84,80,4,0.5014970955360637,0,105
2780,4.82,247,206,41,0.2476868784466013,0,399
2781,6.36,278,248,30,0.6851612006141862,0,513
2782,7.27,294,218,76,0.7042632868203458,0,557
2783,6.53,108,93,15,0.35796782555966555,0,178
2784,2.37,118,117,1,0.8811700884741743,0,165
2785,5.2,210,153,57,0.6440232166355478,0,376
2786,3.33,290,232,58,0.7130392752586318,0,382
2787,1.06,228,207,21,0.2773399179389394,0,202
2788,2.4,255,193,62,0.0006116351555870425,0,254
2789,1.79,61,56,5,0.8653756121021096,0,62
2790,6.9,283,248,35,0.8224243845798085,0,548
2791,2.81,69,55,14,0.12319188804283021,0,72
2792,2.99,230,202,28,0.3741051349563065,0,264
2793,7.72,291,219,72,0.6613393083885826,0,519
2794,3.65,265,247,18,0.6521108572187282,0,327
2795,1.07,300,254,46,0.8603503348085565,0,310
2796,5.55,92,76,16,0.14026816163542855,1,186
2797,4.07,175,128,47,0.4299397477851188,1,370
2798,1.72,275,218,57,0.09722441792642478,0,217
2799,1.54,266,195,71,0.38959524843862814,0,230
2800,5.15,99,70,29,0.015107445587704382,0,142
2801,2.33,78,57,21,0.898273065110127,0,100
2802,3.53,234,187,47,0.5270439968286811,0,289
2803,7.03,88,66,22,0.8498022608023537,0,166
2804,3.97,272,213,59,0.05990470100336376,0,281
2805,7.41,233,180,53,0.22745811047292064,0,367
2806,7.48,288,287,1,0.2593799952211806,1,599
2807,3.79,220,159,61,0.38669149463878805,0,238
2808,9.75,227,186,41,0.8028663723975461,1,734
2809,3.66,200,164,36,0.38655787373149264,1,291
2810,1.63,221,208,13,0.204653529646327,0,189
2811,5.56,87,76,11,0.06499026033876842,0,126
2812,4.41,133,116,17,0.07949174835268746,0,210
2813,6.53,200,150,50,0.7600472059609774,0,398
2814,7.41,177,148,29,0.444802991036633,0,304
2815,3.72,175,172,3,0.7261811220000153,0,228
2816,5.17,94,94,0,0.6822871217636975,0,179
2817,4.5,101,71,30,0.1353624617602578,0,150
2818,7.87,129,117,12,0.1428879341922672,0,193
2819,6.82,227,160,67,0.7553420154341339,0,426
2820,7.38,283,272,11,0.7212682934854172,0,562
2821,2.78,173,158,15,0.37803076687431036,0,187
2822,6.41,168,130,38,0.07742226333284008,0,253
2823,2.86,57,57,0,0.0120980216984522,0,59
2824,2.46,291,250,41,0.28815694946174486,0,309
2825,7.61,134,113,21,0.009222273587226937,0,191
2826,3.17,178,177,1,0.2300726211037034,1,254
2827,7.76,296,262,34,0.41950074021133854,0,498
2828,2.04,57,45,12,0.1214157653119542,0,56
2829,6.74,206,173,33,0.10427775783154625,0,311
2830,5.48,145,108,37,0.8964374357187366,1,349
2831,3.45,151,124,27,0.5854700290228892,0,189
2832,2.52,54,52,2,0.9344556867627815,0,75
2833,5.1,288,286,2,0.3458261637856792,0,487
2834,3.44,135,100,35,0.6771449373291631,0,167
2835,5.6,224,164,60,0.2046916746217904,0,366
2836,1.11,83,70,13,0.6183403172799412,0,78
2837,3.58,242,169,73,0.1295857300099844,1,307
2838,1.7,104,100,4,0.002080639176285759,0,87
2839,3.93,168,124,44,0.931531801409579,0,234
2840,6.7,267,241,26,0.5548943761752093,0,468
2841,7.22,220,188,32,0.9269406627820395,0,429
2842,5.2,251,177,74,0.33383152370207203,1,519
2843,5.02,207,197,10,0.3277860691617568,0,333
2844,6.38,163,158,5,0.4006550017730317,0,287
2845,3.02,259,187,72,0.7060409839581683,0,308
2846,6.68,194,161,33,0.5658086341861742,1,417
2847,4.67,75,52,23,0.9253549070991179,0,149
2848,1.94,185,155,30,0.025440901132439353,0,153
2849,1.18,96,82,14,0.7081959379725364,0,96
2850,2.07,281,266,15,0.3303276893665543,0,311
2851,8.64,162,156,6,0.18023365181846118,1,465
2852,1.52,125,109,16,0.510395622520099,0,119
2853,2.33,268,227,41,0.505063784179996,0,312
2854,3.36,121,94,27,0.1370110286884284,0,122
2855,1.55,138,137,1,0.20189605613288986,0,116
2856,2.34,95,86,9,0.4081646649015549,0,109
2857,11.2,245,203,42,0.40881141239231533,1,700
2858,1.14,82,74,8,0.3175581396196847,0,71
2859,8.88,50,49,1,0.14854515150998093,1,131
2860,3.69,196,172,24,0.004373679100979522,0,189
2861,5.71,80,60,20,0.9702350624280206,0,162
2862,5.12,257,237,20,0.943499229703927,0,503
2863,2.56,191,149,42,0.4836503791761352,0,214
2864,10.62,102,73,29,0.9950517532750057,1,353
2865,7.43,97,82,15,0.6736543307822432,1,226
2866,6.76,118,86,32,0.06885753760754154,0,167
2867,3.84,154,154,0,0.11771819908262737,0,164
2868,7.89,139,128,11,0.9161108438696377,0,270
2869,9.93,239,169,70,0.6300522021496284,1,738
2870,11.69,269,234,35,0.8431836266573511,1,892
2871,4.6,243,231,12,0.8982696496338443,0,500
2872,4.32,291,216,75,0.4479420112823861,0,509
2873,6.29,241,230,11,0.04852595157669304,0,351
2874,7.16,247,232,15,0.18828034889732204,0,404
2875,7.75,112,108,4,0.0665719473024351,0,165
2876,3.27,122,115,7,0.18873984569850732,0,128
2877,6.59,210,163,47,0.4105329264558768,0,372
2878,2.47,218,175,43,0.11819681051498543,0,222
2879,7.91,138,118,20,0.16673324780534327,1,291
2880,2.26,225,206,19,0.4458217820716792,0,251
2881,3.43,62,56,6,0.34017095038848955,0,69
2882,7.52,122,99,23,0.467658124188041,0,203
2883,2.02,294,283,11,0.42917202775906205,0,347
2884,5.43,126,93,33,0.6444780259798835,0,221
2885,5.15,208,171,37,0.9371895488758545,0,407
2886,1.85,282,211,71,0.10786433844424248,0,221
2887,3.28,252,225,27,0.09926014930919491,0,264
2888,4.94,117,116,1,0.852806111090902,0,227
2889,2.31,147,109,38,0.5063967046524591,0,177
2890,6.6,174,135,39,0.7664050235684422,0,320
2891,7.81,151,107,44,0.21542190360728142,0,225
2892,2.5,287,261,26,0.8288625731675517,0,374
2893,2.31,181,172,9,0.9238466241926959,0,258
2894,4.18,151,117,34,0.6354830155464882,0,266
2895,6.23,68,55,13,0.10587902147380224,0,99
2896,5.53,247,232,15,0.8952948141563388,1,626
2897,1.14,275,223,52,0.7924877273700713,0,278
2898,4.79,131,120,11,0.7508777765144898,0,259
2899,7.7,190,184,6,0.03672818890591556,0,279
2900,3.74,282,209,73,0.7989625252569712,0,360
2901,3.94,72,50,22,0.137951010468357,0,71
2902,7.78,132,125,7,0.22238617619688839,0,213
2903,5.86,158,124,34,0.5771348348692575,0,292
2904,9.47,124,99,25,0.26498077291688305,1,350
2905,4.94,178,152,26,0.6613482063119197,0,332
2906,7.82,137,128,9,0.6080704476990816,0,264
2907,9.2,103,89,14,0.10814959801326263,1,266
2908,7.27,248,243,5,0.6560145795915063,0,456
2909,5.9,138,124,14,0.92395490982493,0,284
2910,6.15,262,213,49,0.16110990518583312,0,412
2911,3.03,192,158,34,0.5970620209428874,0,222
2912,3.12,114,92,22,0.3418653719366941,0,128
2913,6.48,125,94,31,0.45961167177360396,0,212
2914,3.08,299,299,0,0.2870001790789699,0,342
2915,4.94,248,226,22,0.35413063634769526,0,433
2916,5.24,192,135,57,0.02891182326655728,1,367
2917,6.72,198,154,44,0.9815517379172206,0,384
2918,1.77,196,173,23,0.6247999220727483,0,196
2919,10.47,109,89,20,0.5007055904938853,1,329
2920,5.22,142,123,19,0.3837153495003267,0,235
2921,2.31,266,241,25,0.5393745588240276,0,319
2922,4.79,210,176,34,0.38010599871580397,0,372
2923,2.98,98,96,2,0.3599079274936733,0,110
2924,3.26,273,251,22,0.4639465417220131,0,311
2925,3.46,290,224,66,0.2759830336711908,0,303
2926,3.57,84,60,24,0.18004989996678544,1,112
2927,11.87,221,169,52,0.5566058981802935,1,687
2928,3.28,151,147,4,0.8427654361503011,1,249
2929,8.96,267,202,65,0.1528281777258923,1,693
2930,3.6,60,57,3,0.03273434060421865,0,61
2931,5.52,148,104,44,0.24681174515403614,0,237
2932,6.21,249,177,72,0.9797206434538108,1,622
2933,5.72,159,131,28,0.8287580737433393,0,301
2934,9.56,255,216,39,0.5958660535285966,1,783
2935,5.83,123,119,4,0.9292489152431359,0,250
2936,1.8,243,175,68,0.44527911683724464,0,210
2937,5.6,223,175,48,0.9832806025751739,0,457
2938,5.52,58,55,3,0.29630204511928404,1,129
2939,1.2,52,44,8,0.24030574951593908,0,44
2940,3.9,134,129,5,0.638048201147011,0,175
2941,4.03,75,59,16,0.3781539679503604,0,121
2942,4.27,121,92,29,0.6263655419762578,0,226
2943,5.93,97,71,26,0.3049955183026858,0,151
2944,3.16,243,211,32,0.6179182568379911,0,292
2945,3.21,247,228,19,0.2757462605850364,0,273
2946,1.42,205,144,61,0.05097206881888994,0,162
2947,5.81,166,124,42,0.9121359019231834,0,339
2948,4.97,270,252,18,0.8832052018734622,0,550
2949,3.45,203,163,40,0.9707981492726719,0,278
2950,5.94,202,162,40,0.7165271762214047,0,397
2951,7.84,61,43,18,0.6827211777353029,1,139
2952,4.28,182,181,1,0.5590030700748307,0,325
2953,4.58,275,220,55,0.12594241635252268,0,407
2954,5.45,97,72,25,0.18923531094927004,0,149
2955,5.62,86,86,0,0.2894696886725362,0,147
2956,3.02,256,196,60,0.8901563625733944,0,323
2957,1.99,93,71,22,0.17296952460307513,0,74
2958,2.1,277,257,20,0.9228731744878906,0,361
2959,5.48,64,44,20,0.5227857330514172,0,113
2960,7.11,92,64,28,0.7155696354730722,0,167
2961,3.87,225,160,65,0.11024448668056652,0,218
2962,2.19,136,98,38,0.2690335487759109,0,146
2963,6.3,119,100,19,0.9585186081814263,0,249
2964,6.83,95,92,3,0.2661499469297314,0,154
2965,10.93,291,245,46,0.2965217203911461,1,818
2966,5.25,157,140,17,0.19759738484107947,0,240
2967,7.03,172,152,20,0.1290736653068295,0,278
2968,1.11,220,181,39,0.23325764145399797,0,185
2969,3.97,286,254,32,0.6423268919507984,1,462
2970,1.65,70,52,18,0.4553677335035635,0,67
2971,5.99,200,199,1,0.5537558363378986,0,376
2972,1.49,156,114,42,0.12236482876602428,0,120
2973,7.47,296,268,28,0.8021164471629001,1,716
2974,7.25,129,105,24,0.784094700579848,1,294
2975,5.8,96,68,28,0.02158991114267539,1,189
2976,7.09,166,138,28,0.38351509451030497,0,289
2977,2.19,173,170,3,0.06877060197114782,0,186
2978,3.47,192,175,17,0.7921057794149581,0,253
2979,6.42,74,74,0,0.7372696831257044,0,144
2980,3.27,85,82,3,0.9019880942931561,1,141
2981,5.71,252,188,64,0.2364039589531146,0,395
2982,6.71,100,93,7,0.4562958831277989,0,175
2983,7.53,64,61,3,0.18448787716439774,0,104
2984,7.13,117,93,24,0.3712349344741195,0,205
2985,3.24,70,65,5,0.522243251566884,0,85
2986,5.1,190,169,21,0.053330789838588966,0,297
2987,1.54,263,226,37,0.7148704106773852,0,276
2988,2.81,68,53,15,0.5432933603710752,0,81
2989,1.66,83,67,16,0.8289590172106733,0,85
2990,3.21,127,104,23,0.27178050119119723,0,139
2991,7.13,174,135,39,0.9033211052692545,0,345
2992,3.43,245,188,57,0.9986942530304433,0,320
2993,4.93,289,224,65,0.9192984383776744,0,571
2994,4.03,166,166,0,0.7778924758331541,0,343
2995,4.21,101,99,2,0.8123688028737808,0,191
2996,7.79,287,257,30,0.5737442425445864,0,533
2997,5.67,76,56,20,0.1901538629126105,1,158
2998,8.65,206,146,60,0.6770406851477173,1,639
2999,6.78,288,271,17,0.7127530020599315,1,686
3000,1.43,205,198,7,0.9853851402679057,0,233
3001,7.4,84,75,9,0.5413013162563218,1,188
3002,10.32,185,170,15,0.2713690150250564,1,496
3003,3.89,193,141,52,0.6836725217395068,1,310
3004,1.49,155,147,8,0.9793758196664546,0,170
3005,2.08,213,213,0,0.177213908269094,0,232
3006,9.88,207,147,60,0.32599791853560267,1,576
3007,6.07,195,181,14,0.5418809537726811,0,337
3008,4.96,51,51,0,0.17021463488200483,0,85
3009,7.21,226,209,17,0.022220639519938357,1,453
3010,7.22,126,116,10,0.3369831224412506,0,205
3011,6.37,181,146,35,0.865370801501058,0,375
3012,6.68,139,122,17,0.043468399323714824,0,213
3013,10.32,138,109,29,0.42892905901691747,1,396
3014,5.5,143,108,35,0.7622007729260825,0,275
3015,4.21,252,222,30,0.9531825969108852,0,495
3016,7.05,56,50,6,0.9854753990044323,0,116
3017,7.48,144,141,3,0.4219693806087417,0,241
3018,1.17,157,114,43,0.9503842943791175,0,169
3019,3.46,123,105,18,0.03541897328086374,1,160
3020,11.63,88,84,4,0.7459169379985563,1,291
3021,2.94,190,159,31,0.6427460346336129,0,239
3022,7.11,208,182,26,0.2495218575861523,0,329
3023,3.72,120,91,29,0.5073185006796489,0,145
3024,1.83,240,232,8,0.1295537377604956,0,202
3025,1.56,105,96,9,0.871597150951561,0,113
3026,4.41,290,249,41,0.35789808554564795,1,598
3027,5.25,219,215,4,0.6260444704657165,1,527
3028,4.42,238,222,16,0.15877628628726226,0,392
3029,5.91,91,85,6,0.2061648446312071,0,150
3030,7.9,233,222,11,0.991956370803152,0,507
3031,4.09,85,61,24,0.7530863944413293,0,157
3032,4.63,133,122,11,0.9619718697740708,0,284
3033,7.7,245,192,53,0.29585116521204413,1,509
3034,7.85,167,126,41,0.1645628766198204,1,322
3035,4.62,56,47,9,0.5030684634788309,0,101
3036,3.08,103,81,22,0.4946682822273434,1,154
3037,1.01,178,157,21,0.17494651375798786,0,147
3038,1.68,221,218,3,0.7332195695814102,0,218
3039,1.71,169,148,21,0.36177753443873406,0,148
3040,5.93,222,184,38,0.18636523093051727,0,346
3041,4.84,155,155,0,0.3319833945432884,1,322
3042,7.26,96,84,12,0.5636586996350151,0,168
3043,7.5,172,136,36,0.7264709321804432,0,321
3044,7.83,190,170,20,0.48189088605748454,0,351
3045,7.57,168,130,38,0.5255949898283735,0,304
3046,2.9,199,161,38,0.1389459359427484,0,201
3047,4.57,167,140,27,0.9146909247082321,0,351
3048,2.23,70,63,7,0.9287241979920444,0,96
3049,6.64,263,239,24,0.6834265904180037,0,495
3050,7.22,269,209,60,0.017631408934024706,0,392
3051,6.96,186,132,54,0.537074215903326,0,324
3052,4.03,75,75,0,0.6292189720886135,0,137
3053,6.31,58,58,0,0.99465422295811,0,120
3054,3.88,64,55,9,0.9960669551947968,1,108
3055,1.28,59,42,17,0.8576112353255574,0,62
3056,6.27,265,219,46,0.06383099202611353,0,408
3057,3.98,171,168,3,0.9532763907787299,0,232
3058,7.97,170,118,52,0.6126612471519991,0,312
3059,1.68,174,172,2,0.8008867704791794,0,185
3060,6.99,219,189,30,0.40719284968585356,0,393
3061,4.36,121,84,37,0.3196694712345898,0,194
3062,6.79,201,190,11,0.463244145483808,0,369
3063,6.72,257,179,78,0.14687451296882692,0,403
3064,7.41,98,94,4,0.35706613875330606,0,169
3065,3.08,203,162,41,0.8576174997682786,0,271
3066,7.65,140,113,27,0.03795048626088149,0,199
3067,2.06,86,71,15,0.15087804682460448,0,93
3068,1.57,117,106,11,0.12511615964948553,0,93
3069,4.02,99,84,15,0.40307554270022805,0,170
3070,6.8,201,167,34,0.9969869008908617,0,407
3071,4.31,68,47,21,0.17335793021138268,0,104
3072,6.81,149,139,10,0.14548264959926016,0,237
3073,9.57,109,85,24,0.9150557297761545,1,371
3074,2.47,216,214,2,0.8820505169659657,0,291
3075,7.64,251,217,34,0.03224036999655444,0,392
3076,1.43,138,112,26,0.751705960179315,0,142
3077,7.29,195,192,3,0.6554657014764296,0,356
3078,3.13,196,195,1,0.767740809852709,0,248
3079,4.5,213,171,42,0.49450245479592214,0,381
3080,3.96,251,181,70,0.9913792184482956,0,325
3081,2.2,274,234,40,0.04384701871096319,0,272
3082,3.51,232,214,18,0.23437158640380573,0,242
3083,2.35,291,273,18,0.3965459869736151,0,332
3084,2.43,118,96,22,0.44977794156570317,0,139
3085,2.31,224,189,35,0.9213674026995187,0,300
3086,4.42,98,81,17,0.5600043640772588,0,170
3087,6.59,276,260,16,0.04511099552039388,0,408
3088,4.98,157,122,35,0.40786296342566186,0,263
3089,7.25,275,269,6,0.4164904123690699,0,459
3090,8.73,210,162,48,0.9654909384377848,1,700
3091,5.83,168,123,45,0.5991970910211082,0,306
3092,5.67,198,169,29,0.6356510711589388,0,350
3093,7.05,258,198,60,0.7132530312512708,1,594
3094,5.83,199,140,59,0.7700393156821232,0,374
3095,1.49,225,166,59,0.6350510702024892,0,215
3096,10.74,86,77,9,0.2371943511339355,1,239
3097,6.44,192,150,42,0.8740459143411642,0,373
3098,2.72,212,159,53,0.7321198004106302,0,264
3099,6.38,269,257,12,0.7418704850969559,0,536
3100,1.09,248,194,54,0.9965567392347492,0,262
3101,2.52,209,177,32,0.8025265348633159,0,275
3102,1.46,60,50,10,0.8291514031551532,0,63
3103,10.02,187,149,38,0.9514055157101584,1,605
3104,9.8,250,175,75,0.15113399984889386,1,673
3105,10.32,127,93,34,0.49772737647806786,1,372
3106,3.04,126,106,20,0.5805670235907876,1,190
3107,7.51,234,180,54,0.3292757292224576,1,499
3108,5.93,202,146,56,0.8394033438945055,0,404
3109,2.09,51,47,4,0.7624196216457234,0,69
3110,5.55,113,111,2,0.720883074508124,0,221
3111,3.76,84,80,4,0.9971494397581668,1,147
3112,2.27,56,51,5,0.2593813734083905,0,58
3113,4.33,134,99,35,0.7354572516754213,0,253
3114,5.57,195,150,45,0.5514044749059006,0,337
3115,2.02,116,107,9,0.3129891824938761,0,124
3116,2.3,91,88,3,0.16058687072312583,0,97
3117,2.43,167,148,19,0.8958838370675472,0,230
3118,2.67,174,135,39,0.5954554827078453,0,208
3119,2.59,216,186,30,0.8249338376407946,0,288
3120,3.77,218,206,12,0.5453449840015449,0,263
3121,5.58,290,266,24,0.21997708065401955,0,465
3122,4.07,252,232,20,0.33754881310032525,0,416
3123,6.43,280,264,16,0.3815388424735465,0,475
3124,6.03,73,52,21,0.9729348125037023,0,145
3125,4.14,237,219,18,0.0056332783813825005,1,466
3126,1.34,95,91,4,0.985666023024507,0,101
3127,7.15,68,47,21,0.9804616351098306,0,132
3128,1.56,117,96,21,0.9961507905301366,0,130
3129,2.04,267,223,44,0.4765881789196347,0,313
3130,3.2,151,120,31,0.9638089696209996,1,248
3131,5.4,91,76,15,0.39559918184982734,0,149
3132,5.08,81,81,0,0.02629444066838671,0,122
3133,7.91,216,185,31,0.22434718637176454,0,356
3134,10.98,158,124,34,0.9452962449373846,1,540
3135,3.88,287,266,21,0.01376469333539998,0,291
3136,3.6,85,81,4,0.545994135422975,0,98
3137,3.08,281,224,57,0.07560158889467905,0,286
3138,4.37,278,227,51,0.2863965784275785,1,563
3139,1.97,146,134,12,0.08809285071188666,0,117
3140,1.93,213,189,24,0.8595286211130564,0,219
3141,1.8,180,165,15,0.5910707096477058,0,181
3142,2.68,122,107,15,0.9021064657183129,0,166
3143,3.15,185,135,50,0.6883531995402283,0,231
3144,7.73,146,104,42,0.9710291312450997,0,300
3145,5.05,172,151,21,0.5098776547604066,0,298
3146,11.89,119,113,6,0.6387105817628745,1,366
3147,3.61,218,194,24,0.5763088198890566,0,268
3148,4.2,280,202,78,0.48426042944661274,0,490
3149,3.27,245,171,74,0.8459593654230126,0,326
3150,2.28,62,56,6,0.6445251356703602,0,75
3151,4.29,98,87,11,0.8013122648554728,1,242
3152,7.62,109,107,2,0.7863639366024132,0,213
3153,7.91,179,130,49,0.1910451606552953,0,283
3154,3.4,237,174,63,0.6501635325176437,1,359
3155,2.05,54,43,11,0.19964801918133412,0,59
3156,6.81,221,183,38,0.5833204782437709,1,484
3157,2.3,76,56,20,0.6774346844463005,0,95
3158,6.27,209,166,43,0.9972350715875868,1,527
3159,1.9,198,197,1,0.030541978149738358,0,155
